Station;Date;Annee;Cle;Mois;Jour;Saison;Partenaire;Province;Bassin
05010007;2018-12-11T00:00:00Z;2018;05010007_2018-12-11 00:00:00;12;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-01-15T00:00:00Z;2019;05010007_2019-01-15 00:00:00;1;15;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-02-12T00:00:00Z;2019;05010007_2019-02-12 00:00:00;2;12;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-03-13T00:00:00Z;2019;05010007_2019-03-13 00:00:00;3;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-04-16T00:00:00Z;2019;05010007_2019-04-16 00:00:00;4;16;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-05-14T00:00:00Z;2019;05010007_2019-05-14 00:00:00;5;14;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-06-11T00:00:00Z;2019;05010007_2019-06-11 00:00:00;6;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-07-16T00:00:00Z;2019;05010007_2019-07-16 00:00:00;7;16;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-08-13T00:00:00Z;2019;05010007_2019-08-13 00:00:00;8;13;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-09-17T00:00:00Z;2019;05010007_2019-09-17 00:00:00;9;17;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-10-15T00:00:00Z;2019;05010007_2019-10-15 00:00:00;10;15;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-11-12T00:00:00Z;2019;05010007_2019-11-12 00:00:00;11;12;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05010007;2019-12-10T00:00:00Z;2019;05010007_2019-12-10 00:00:00;12;10;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-01-16T00:00:00Z;2017;05030001_2017-01-16 00:00:00;1;16;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-02-13T00:00:00Z;2017;05030001_2017-02-13 00:00:00;2;13;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-03-13T00:00:00Z;2017;05030001_2017-03-13 00:00:00;3;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-05-15T00:00:00Z;2017;05030001_2017-05-15 00:00:00;5;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-06-12T00:00:00Z;2017;05030001_2017-06-12 00:00:00;6;12;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-07-10T00:00:00Z;2017;05030001_2017-07-10 00:00:00;7;10;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-08-14T00:00:00Z;2017;05030001_2017-08-14 00:00:00;8;14;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-09-11T00:00:00Z;2017;05030001_2017-09-11 00:00:00;9;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-10-10T00:00:00Z;2017;05030001_2017-10-10 00:00:00;10;10;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-11-13T00:00:00Z;2017;05030001_2017-11-13 00:00:00;11;13;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2017-12-11T00:00:00Z;2017;05030001_2017-12-11 00:00:00;12;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-01-15T00:00:00Z;2018;05030001_2018-01-15 00:00:00;1;15;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-02-12T00:00:00Z;2018;05030001_2018-02-12 00:00:00;2;12;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-03-12T00:00:00Z;2018;05030001_2018-03-12 00:00:00;3;12;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-05-14T00:00:00Z;2018;05030001_2018-05-14 00:00:00;5;14;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-06-11T00:00:00Z;2018;05030001_2018-06-11 00:00:00;6;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-07-09T00:00:00Z;2018;05030001_2018-07-09 00:00:00;7;9;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-08-13T00:00:00Z;2018;05030001_2018-08-13 00:00:00;8;13;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-09-10T00:00:00Z;2018;05030001_2018-09-10 00:00:00;9;10;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-10-09T00:00:00Z;2018;05030001_2018-10-09 00:00:00;10;9;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2018-11-12T00:00:00Z;2018;05030001_2018-11-12 00:00:00;11;12;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-01-14T00:00:00Z;2019;05030001_2019-01-14 00:00:00;1;14;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-02-12T00:00:00Z;2019;05030001_2019-02-12 00:00:00;2;12;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-03-11T00:00:00Z;2019;05030001_2019-03-11 00:00:00;3;11;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-05-13T00:00:00Z;2019;05030001_2019-05-13 00:00:00;5;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-06-10T00:00:00Z;2019;05030001_2019-06-10 00:00:00;6;10;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-07-15T00:00:00Z;2019;05030001_2019-07-15 00:00:00;7;15;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-08-19T00:00:00Z;2019;05030001_2019-08-19 00:00:00;8;19;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-09-16T00:00:00Z;2019;05030001_2019-09-16 00:00:00;9;16;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-10-16T00:00:00Z;2019;05030001_2019-10-16 00:00:00;10;16;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05030001;2019-11-11T00:00:00Z;2019;05030001_2019-11-11 00:00:00;11;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-01-17T00:00:00Z;2017;05040007_2017-01-17 00:00:00;1;17;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-02-14T00:00:00Z;2017;05040007_2017-02-14 00:00:00;2;14;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-05-16T00:00:00Z;2017;05040007_2017-05-16 00:00:00;5;16;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-07-11T00:00:00Z;2017;05040007_2017-07-11 00:00:00;7;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-08-15T00:00:00Z;2017;05040007_2017-08-15 00:00:00;8;15;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-09-12T00:00:00Z;2017;05040007_2017-09-12 00:00:00;9;12;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-10-11T00:00:00Z;2017;05040007_2017-10-11 00:00:00;10;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2017-11-14T00:00:00Z;2017;05040007_2017-11-14 00:00:00;11;14;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-01-16T00:00:00Z;2018;05040007_2018-01-16 00:00:00;1;16;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-02-13T00:00:00Z;2018;05040007_2018-02-13 00:00:00;2;13;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-05-15T00:00:00Z;2018;05040007_2018-05-15 00:00:00;5;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-06-12T00:00:00Z;2018;05040007_2018-06-12 00:00:00;6;12;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-07-11T00:00:00Z;2018;05040007_2018-07-11 00:00:00;7;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-08-14T00:00:00Z;2018;05040007_2018-08-14 00:00:00;8;14;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-09-11T00:00:00Z;2018;05040007_2018-09-11 00:00:00;9;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-10-09T00:00:00Z;2018;05040007_2018-10-09 00:00:00;10;9;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2018-11-13T00:00:00Z;2018;05040007_2018-11-13 00:00:00;11;13;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-01-15T00:00:00Z;2019;05040007_2019-01-15 00:00:00;1;15;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-02-12T00:00:00Z;2019;05040007_2019-02-12 00:00:00;2;12;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-05-14T00:00:00Z;2019;05040007_2019-05-14 00:00:00;5;14;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-06-11T00:00:00Z;2019;05040007_2019-06-11 00:00:00;6;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-07-16T00:00:00Z;2019;05040007_2019-07-16 00:00:00;7;16;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-08-13T00:00:00Z;2019;05040007_2019-08-13 00:00:00;8;13;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-09-17T00:00:00Z;2019;05040007_2019-09-17 00:00:00;9;17;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05040007;2019-10-15T00:00:00Z;2019;05040007_2019-10-15 00:00:00;10;15;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-01-16T00:00:00Z;2017;05080105_2017-01-16 00:00:00;1;16;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-03-20T00:00:00Z;2017;05080105_2017-03-20 00:00:00;3;20;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-04-10T00:00:00Z;2017;05080105_2017-04-10 00:00:00;4;10;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-05-15T00:00:00Z;2017;05080105_2017-05-15 00:00:00;5;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-06-11T00:00:00Z;2017;05080105_2017-06-11 00:00:00;6;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-07-09T00:00:00Z;2017;05080105_2017-07-09 00:00:00;7;9;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-08-13T00:00:00Z;2017;05080105_2017-08-13 00:00:00;8;13;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-09-10T00:00:00Z;2017;05080105_2017-09-10 00:00:00;9;10;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-10-09T00:00:00Z;2017;05080105_2017-10-09 00:00:00;10;9;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-11-13T00:00:00Z;2017;05080105_2017-11-13 00:00:00;11;13;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2017-12-11T00:00:00Z;2017;05080105_2017-12-11 00:00:00;12;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-01-16T00:00:00Z;2018;05080105_2018-01-16 00:00:00;1;16;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-02-12T00:00:00Z;2018;05080105_2018-02-12 00:00:00;2;12;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-03-12T00:00:00Z;2018;05080105_2018-03-12 00:00:00;3;12;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-04-09T00:00:00Z;2018;05080105_2018-04-09 00:00:00;4;9;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-05-13T00:00:00Z;2018;05080105_2018-05-13 00:00:00;5;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-06-11T00:00:00Z;2018;05080105_2018-06-11 00:00:00;6;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-07-08T00:00:00Z;2018;05080105_2018-07-08 00:00:00;7;8;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-08-05T00:00:00Z;2018;05080105_2018-08-05 00:00:00;8;5;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-09-16T00:00:00Z;2018;05080105_2018-09-16 00:00:00;9;16;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-10-08T00:00:00Z;2018;05080105_2018-10-08 00:00:00;10;8;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-11-12T00:00:00Z;2018;05080105_2018-11-12 00:00:00;11;12;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2018-12-10T00:00:00Z;2018;05080105_2018-12-10 00:00:00;12;10;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-01-14T00:00:00Z;2019;05080105_2019-01-14 00:00:00;1;14;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-02-11T00:00:00Z;2019;05080105_2019-02-11 00:00:00;2;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-03-12T00:00:00Z;2019;05080105_2019-03-12 00:00:00;3;12;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-04-15T00:00:00Z;2019;05080105_2019-04-15 00:00:00;4;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-05-13T00:00:00Z;2019;05080105_2019-05-13 00:00:00;5;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-06-10T00:00:00Z;2019;05080105_2019-06-10 00:00:00;6;10;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-07-14T00:00:00Z;2019;05080105_2019-07-14 00:00:00;7;14;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-08-11T00:00:00Z;2019;05080105_2019-08-11 00:00:00;8;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-09-15T00:00:00Z;2019;05080105_2019-09-15 00:00:00;9;15;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-10-14T00:00:00Z;2019;05080105_2019-10-14 00:00:00;10;14;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-11-11T00:00:00Z;2019;05080105_2019-11-11 00:00:00;11;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05080105;2019-12-09T00:00:00Z;2019;05080105_2019-12-09 00:00:00;12;9;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-01-16T00:00:00Z;2017;05090017_2017-01-16 00:00:00;1;16;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-02-13T00:00:00Z;2017;05090017_2017-02-13 00:00:00;2;13;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-03-13T00:00:00Z;2017;05090017_2017-03-13 00:00:00;3;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-04-10T00:00:00Z;2017;05090017_2017-04-10 00:00:00;4;10;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-05-15T00:00:00Z;2017;05090017_2017-05-15 00:00:00;5;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-06-12T00:00:00Z;2017;05090017_2017-06-12 00:00:00;6;12;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-07-10T00:00:00Z;2017;05090017_2017-07-10 00:00:00;7;10;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-08-14T00:00:00Z;2017;05090017_2017-08-14 00:00:00;8;14;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-09-11T00:00:00Z;2017;05090017_2017-09-11 00:00:00;9;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-10-10T00:00:00Z;2017;05090017_2017-10-10 00:00:00;10;10;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-11-13T00:00:00Z;2017;05090017_2017-11-13 00:00:00;11;13;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2017-12-11T00:00:00Z;2017;05090017_2017-12-11 00:00:00;12;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-01-15T00:00:00Z;2018;05090017_2018-01-15 00:00:00;1;15;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-02-12T00:00:00Z;2018;05090017_2018-02-12 00:00:00;2;12;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-03-12T00:00:00Z;2018;05090017_2018-03-12 00:00:00;3;12;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-04-09T00:00:00Z;2018;05090017_2018-04-09 00:00:00;4;9;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-05-14T00:00:00Z;2018;05090017_2018-05-14 00:00:00;5;14;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-06-11T00:00:00Z;2018;05090017_2018-06-11 00:00:00;6;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-07-09T00:00:00Z;2018;05090017_2018-07-09 00:00:00;7;9;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-08-13T00:00:00Z;2018;05090017_2018-08-13 00:00:00;8;13;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-09-10T00:00:00Z;2018;05090017_2018-09-10 00:00:00;9;10;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-10-09T00:00:00Z;2018;05090017_2018-10-09 00:00:00;10;9;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-11-12T00:00:00Z;2018;05090017_2018-11-12 00:00:00;11;12;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2018-12-10T00:00:00Z;2018;05090017_2018-12-10 00:00:00;12;10;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-01-14T00:00:00Z;2019;05090017_2019-01-14 00:00:00;1;14;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-02-11T00:00:00Z;2019;05090017_2019-02-11 00:00:00;2;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-03-11T00:00:00Z;2019;05090017_2019-03-11 00:00:00;3;11;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-04-15T00:00:00Z;2019;05090017_2019-04-15 00:00:00;4;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-05-13T00:00:00Z;2019;05090017_2019-05-13 00:00:00;5;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-06-10T00:00:00Z;2019;05090017_2019-06-10 00:00:00;6;10;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-07-15T00:00:00Z;2019;05090017_2019-07-15 00:00:00;7;15;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-08-12T00:00:00Z;2019;05090017_2019-08-12 00:00:00;8;12;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-09-16T00:00:00Z;2019;05090017_2019-09-16 00:00:00;9;16;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-10-15T00:00:00Z;2019;05090017_2019-10-15 00:00:00;10;15;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-11-11T00:00:00Z;2019;05090017_2019-11-11 00:00:00;11;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05090017;2019-12-09T00:00:00Z;2019;05090017_2019-12-09 00:00:00;12;9;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-01-16T00:00:00Z;2017;05220003_2017-01-16 00:00:00;1;16;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-02-13T00:00:00Z;2017;05220003_2017-02-13 00:00:00;2;13;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-04-10T00:00:00Z;2017;05220003_2017-04-10 00:00:00;4;10;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-05-15T00:00:00Z;2017;05220003_2017-05-15 00:00:00;5;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-06-12T00:00:00Z;2017;05220003_2017-06-12 00:00:00;6;12;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-07-10T00:00:00Z;2017;05220003_2017-07-10 00:00:00;7;10;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-08-14T00:00:00Z;2017;05220003_2017-08-14 00:00:00;8;14;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-09-11T00:00:00Z;2017;05220003_2017-09-11 00:00:00;9;11;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-10-10T00:00:00Z;2017;05220003_2017-10-10 00:00:00;10;10;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-11-13T00:00:00Z;2017;05220003_2017-11-13 00:00:00;11;13;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2017-12-11T00:00:00Z;2017;05220003_2017-12-11 00:00:00;12;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-01-15T00:00:00Z;2018;05220003_2018-01-15 00:00:00;1;15;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-02-12T00:00:00Z;2018;05220003_2018-02-12 00:00:00;2;12;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-03-12T00:00:00Z;2018;05220003_2018-03-12 00:00:00;3;12;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-04-09T00:00:00Z;2018;05220003_2018-04-09 00:00:00;4;9;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-05-14T00:00:00Z;2018;05220003_2018-05-14 00:00:00;5;14;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-06-11T00:00:00Z;2018;05220003_2018-06-11 00:00:00;6;11;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-07-09T00:00:00Z;2018;05220003_2018-07-09 00:00:00;7;9;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-08-13T00:00:00Z;2018;05220003_2018-08-13 00:00:00;8;13;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-10-09T00:00:00Z;2018;05220003_2018-10-09 00:00:00;10;9;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-11-12T00:00:00Z;2018;05220003_2018-11-12 00:00:00;11;12;Fall;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2018-12-10T00:00:00Z;2018;05220003_2018-12-10 00:00:00;12;10;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2019-01-14T00:00:00Z;2019;05220003_2019-01-14 00:00:00;1;14;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2019-02-11T00:00:00Z;2019;05220003_2019-02-11 00:00:00;2;11;Winter;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2019-03-11T00:00:00Z;2019;05220003_2019-03-11 00:00:00;3;11;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2019-04-15T00:00:00Z;2019;05220003_2019-04-15 00:00:00;4;15;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2019-05-13T00:00:00Z;2019;05220003_2019-05-13 00:00:00;5;13;Spring;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
05220003;2019-06-10T00:00:00Z;2019;05220003_2019-06-10 00:00:00;6;10;Summer;QC-Prov;QC;GRANDS LACS - FLEUVE SAINT-LAURENT
